step,mean_ep_reward,suc_pct,col_pct,pcol_pct,tmo_pct,n_ep
45756416,16.1541,73.4451,9.993,16.3522,0.2096,1431
45858816,14.0402,69.0247,10.6456,19.9863,0.3434,1456
45961216,13.8504,70.4393,10.7223,18.3917,0.4468,1343
46063616,17.1722,74.8191,6.657,18.3068,0.2171,1382
46166016,15.6153,72.5979,9.0391,18.0071,0.3559,1405
46268416,14.5651,70.7991,9.5594,19.2681,0.3734,1339
46370816,16.7538,74.256,8.3333,17.1131,0.2976,1344
46473216,17.3971,75.1814,7.5472,17.0537,0.2177,1378
46575616,15.8477,72.949,9.6822,17.3688,0.0,1353
46678016,13.3437,68.4911,11.9083,19.3047,0.2959,1352
46780416,14.1303,69.121,11.1946,19.3088,0.3757,1331
46882816,16.4291,74.2879,8.622,16.9361,0.154,1299
46985216,16.9382,74.5144,7.5369,17.871,0.0777,1287
47087616,16.0429,73.1991,9.605,16.8861,0.3098,1291
47190016,13.6897,68.6617,8.7282,22.1945,0.4156,1203
47292416,17.1994,75.0,6.7003,18.0115,0.2882,1388
47394816,16.7814,74.4868,8.5777,16.6422,0.2933,1364
47497216,17.0652,74.0134,6.1057,19.583,0.2978,1343
47599616,15.3,71.2121,7.3485,21.0606,0.3788,1320
47702016,16.7954,73.9259,6.8889,18.963,0.2222,1350
47804416,17.689,75.3927,7.1803,16.8287,0.5984,1337
47906816,16.1526,73.5835,8.9036,17.5129,0.0,1359
48009216,17.026,75.0553,7.8967,16.6052,0.4428,1355
48111616,16.7431,74.1059,7.5107,18.2403,0.1431,1398
48214016,16.854,74.656,6.3722,18.7545,0.2172,1381
48316416,16.6345,73.8897,5.1302,20.827,0.1531,1306
48418816,17.7851,76.5942,5.6522,17.5362,0.2174,1380
48521216,16.3282,74.1818,8.5091,17.0182,0.2909,1375
48623616,14.6844,70.3281,8.2026,21.2554,0.214,1402
48726016,15.9644,72.5111,6.6122,20.6538,0.2229,1346
48828416,15.9754,72.2263,6.3089,21.2473,0.2175,1379
48930816,15.4231,70.5749,6.354,22.8442,0.2269,1322
49033216,17.0008,74.1297,5.6962,19.9367,0.2373,1264
49135616,17.2127,75.1693,6.0948,18.5102,0.2257,1329
49238016,16.9051,73.9875,4.7508,21.1059,0.1558,1284
49340416,17.0174,74.5268,6.3091,18.9274,0.2366,1268
49442816,16.9353,73.7791,5.7851,20.2104,0.2254,1331
49545216,14.4987,69.5982,10.5383,19.6361,0.2274,1319
49647616,15.0088,69.9625,10.412,19.2509,0.3745,1335
49750016,14.9323,70.2556,10.0697,19.5198,0.1549,1291
49852416,17.2748,74.5413,6.8807,18.1957,0.3823,1308
49954816,15.8173,72.4307,7.5041,19.8206,0.2447,1226
50057216,15.5469,71.9298,8.5327,19.378,0.1595,1254
50159616,15.4345,71.8879,9.4806,18.3842,0.2473,1213
50262016,16.1535,72.3077,8.8645,18.7546,0.0733,1365
50364416,16.692,74.3376,9.3111,16.2755,0.0757,1321
50466816,17.3216,75.5988,7.1856,16.9162,0.2994,1336
50569216,16.8147,74.3682,9.2419,16.2455,0.1444,1385
50671616,17.0513,74.5126,8.8087,16.5343,0.1444,1385
50774016,15.3206,70.8644,8.4203,20.3428,0.3726,1342
50876416,18.0564,75.8697,7.4019,16.5063,0.2221,1351
50978816,17.7512,75.1708,7.1374,17.388,0.3037,1317
51081216,17.4637,74.8588,7.3446,17.5847,0.2119,1416
51183616,15.9238,72.0515,7.3624,20.4432,0.143,1399
51286016,17.1526,74.2072,6.1311,19.5913,0.0705,1419
51388416,15.5395,71.134,8.2474,20.3976,0.2209,1358
51490816,16.3697,72.8754,8.2861,18.7677,0.0708,1412
51593216,14.5375,69.4682,14.1169,16.3493,0.0657,1523
51695616,16.3815,72.6772,6.5354,20.5512,0.2362,1270
51798016,16.469,73.1856,8.327,18.1818,0.3056,1309
51900416,18.0586,75.6477,4.6632,19.5411,0.148,1351
52002816,16.6361,73.4958,7.4638,18.6596,0.3808,1313
52105216,17.4073,74.5962,6.094,19.0896,0.2203,1362
52207616,16.8562,73.4967,7.5724,18.7082,0.2227,1347
52310016,15.3979,71.6898,8.2663,19.8244,0.2195,1367
52412416,15.73,71.9285,8.4885,19.4341,0.1489,1343
52514816,14.1602,69.8256,10.8415,19.1812,0.1516,1319
52617216,16.0157,72.8787,8.1681,18.7153,0.2379,1261
52719616,16.1279,73.1615,7.4299,19.4086,0.0,1319
52822016,15.1327,71.2349,7.9819,20.5572,0.2259,1328
52924416,15.8874,72.6551,8.153,18.8312,0.3608,1386
53026816,16.8013,74.5938,7.4594,17.7253,0.2216,1354
53129216,15.8994,72.7737,7.5182,19.562,0.146,1370
53231616,17.5963,75.6184,4.6643,19.5053,0.212,1415
53334016,16.9214,73.8149,5.2671,20.5418,0.3762,1329
53436416,17.1407,74.7551,5.6518,19.5177,0.0754,1327
53538816,16.2717,73.2208,7.6302,19.0756,0.0734,1363
53641216,16.584,73.1973,8.1633,18.5034,0.1361,1470
53743616,16.7142,73.5913,7.6714,18.5336,0.2037,1473
53846016,14.5094,70.4467,9.3471,20.1375,0.0687,1455
53948416,14.6424,70.936,9.0077,19.9156,0.1407,1421
54050816,15.702,72.2032,7.6184,19.9039,0.2745,1457
54153216,15.888,72.3896,8.7596,18.7106,0.1402,1427
54255616,16.3717,73.3286,6.5434,19.9147,0.2134,1406
54358016,17.7772,75.0567,5.5933,19.1232,0.2268,1323
54460416,16.3763,72.9286,7.2857,19.3571,0.4286,1400
54562816,16.9215,73.5835,6.7381,19.5253,0.1531,1306
54665216,16.3663,72.7202,7.0325,20.0155,0.2318,1294
54767616,16.6098,73.3771,6.8563,19.6207,0.1459,1371
54870016,16.531,73.1781,6.3862,20.1352,0.3005,1331
54972416,16.6251,72.6316,5.4887,21.5789,0.3008,1330
55074816,17.8746,75.1511,5.2115,19.4864,0.1511,1324
55177216,16.1887,73.0171,8.3204,18.4292,0.2333,1286
55279616,17.4391,73.7828,3.8202,22.1723,0.2247,1335
55382016,16.8533,73.6264,7.1795,18.7546,0.4396,1365
55484416,16.171,71.7692,5.3846,22.5385,0.3077,1300
55586816,15.6672,72.3101,7.0411,20.4114,0.2373,1264
55689216,16.234,72.9472,6.5982,20.3079,0.1466,1364
55791616,16.1971,72.943,6.1709,20.4905,0.3956,1264
55894016,16.296,72.8377,7.5054,19.4425,0.2144,1399
55996416,16.6965,73.1951,7.5269,18.6636,0.6144,1302
56098816,16.5298,73.283,8.1509,18.0377,0.5283,1325
56201216,15.7643,72.0295,9.7417,18.0812,0.1476,1355
56303616,15.564,71.503,8.0357,19.7917,0.6696,1344
56406016,16.7121,73.43,8.0055,18.3575,0.207,1449
56508416,16.0615,71.4286,7.4903,20.9266,0.1544,1295
56610816,18.4178,76.1229,6.383,17.2577,0.2364,1269
56713216,16.6101,73.2057,7.8606,18.797,0.1367,1463
56815616,15.2965,71.1079,9.7755,18.8269,0.2896,1381
56918016,17.2279,74.7269,6.8463,18.1355,0.2913,1373
57020416,17.5271,75.1927,7.3581,17.309,0.1402,1427
57122816,15.9807,72.1973,8.4454,19.0583,0.299,1338
57225216,15.6363,71.5092,8.3921,19.8166,0.2821,1418
57327616,15.6556,71.5707,8.2445,19.9716,0.2132,1407
57430016,15.6136,71.6395,8.8578,19.5027,0.0,1287
57532416,16.4369,72.8711,7.4604,19.4424,0.2261,1327
57634816,16.0285,72.782,6.9925,20.0752,0.1504,1330
57737216,17.3847,74.8691,7.9282,16.9783,0.2244,1337
57839616,15.9451,72.5385,7.8462,19.3846,0.2308,1300
57942016,16.8256,73.6183,7.1481,18.9388,0.2948,1357
58044416,15.8071,71.59,7.9096,20.4197,0.0807,1239
58146816,15.5886,71.2077,8.2474,20.1031,0.4418,1358
58249216,15.9749,72.5892,9.0357,18.2992,0.0759,1317
58351616,16.0795,71.8954,8.2789,19.6078,0.2179,1377
58454016,15.3015,70.9524,9.2063,19.7619,0.0794,1260
58556416,16.5514,72.906,8.4487,17.9898,0.6555,1373
58658816,16.4785,72.8723,8.5106,18.3891,0.228,1316
58761216,17.7207,74.5738,5.4855,19.7183,0.2224,1349
58863616,17.3069,74.4898,6.7504,18.3673,0.3925,1274
58966016,17.2768,74.9604,6.3391,18.7005,0.0,1262
59068416,16.5113,73.6183,7.9587,18.1282,0.2948,1357
59170816,17.1948,74.0602,6.6165,18.8722,0.4511,1330
59273216,16.0079,72.7734,8.3273,18.3925,0.5069,1381
59375616,15.233,70.2273,6.7424,22.3485,0.6818,1320
59478016,15.735,71.8203,8.1493,19.7258,0.3046,1313
59580416,17.4365,74.8489,6.1178,18.3535,0.6798,1324
59682816,14.8327,69.9693,8.3717,21.275,0.384,1302
59785216,17.2951,73.9889,6.5028,19.2704,0.2379,1261
59887616,16.5825,72.9814,6.8323,19.7981,0.3882,1288
59990016,17.2323,74.5955,7.1197,17.9612,0.3236,1236
60092416,16.2604,73.1918,9.0409,17.2956,0.4717,1272
60194816,15.9336,72.1925,9.7785,17.6471,0.382,1309
60297216,16.779,72.8958,7.6448,18.7645,0.695,1295
60399616,15.4195,70.8655,9.5054,19.5518,0.0773,1294
60502016,15.8401,72.4219,7.9687,19.1406,0.4688,1280
60604416,16.4133,72.7791,7.009,19.7229,0.489,1227
60706816,15.513,71.1165,7.5243,20.6311,0.7282,1236
60809216,16.3508,71.9814,7.8947,19.6594,0.4644,1292
60911616,15.2521,69.944,7.6739,21.9025,0.4796,1251
61014016,16.7291,72.7057,7.4367,19.3829,0.4747,1264
61116416,17.2701,74.2742,7.9839,17.2581,0.4839,1240
61218816,16.6736,73.2362,7.592,18.7117,0.4601,1304
61321216,16.5125,72.8604,8.7895,17.4248,0.9252,1297
61423616,17.2088,73.8077,6.3331,19.7811,0.0782,1279
61526016,17.9689,75.4894,6.5779,17.1496,0.7831,1277
61628416,17.9285,75.9119,7.4468,15.8055,0.8359,1316
61730816,17.9048,75.4867,6.9214,16.8709,0.721,1387
61833216,16.7731,73.8877,8.5339,17.2137,0.3647,1371
61935616,13.8007,69.1554,11.991,18.175,0.6787,1326
62038016,13.9295,69.1505,10.5067,20.0447,0.2981,1342
62140416,14.5529,69.6129,10.9569,19.1381,0.2922,1369
62242816,16.2332,72.6464,7.9318,19.1994,0.2224,1349
62345216,16.5811,73.217,7.132,19.4234,0.2276,1318
62447616,16.6277,73.5135,7.1815,18.9961,0.3089,1295
62550016,16.6178,73.8416,6.3528,19.5067,0.299,1338
62652416,16.7708,73.4902,6.6667,19.6863,0.1569,1275
62754816,16.7888,74.1838,7.2134,18.2992,0.3037,1317
62857216,15.581,71.4939,8.4604,19.7409,0.3049,1312
62959616,16.1175,72.3168,7.698,19.6151,0.3701,1351
63062016,15.6702,71.7492,9.1331,18.808,0.3096,1292
63164416,16.6481,73.4873,7.3248,18.8694,0.3185,1256
63266816,17.0517,74.4006,7.8886,17.5561,0.1547,1293
63369216,16.7157,73.5156,6.9531,19.2188,0.3125,1280
63471616,16.5047,72.8616,6.6874,20.0622,0.3888,1286
63574016,16.5315,73.6006,8.472,17.7005,0.2269,1322
63676416,14.1322,68.9818,9.5501,21.2313,0.2368,1267
63778816,15.4483,71.2661,10.9932,17.3616,0.3791,1319
63881216,14.0386,68.7176,11.7124,19.4218,0.1483,1349
63983616,15.2153,70.8035,8.751,20.1273,0.3182,1257
64086016,15.9071,72.2534,9.3023,18.0433,0.401,1247
64188416,16.8651,73.98,7.3133,18.4758,0.2309,1299
64290816,16.4981,73.7463,8.4071,17.4041,0.4425,1356
64393216,15.9953,72.9868,8.6384,17.8624,0.5124,1366
64495616,15.0736,71.0317,7.8571,20.7143,0.3968,1260
64598016,17.0048,74.8584,9.4193,15.3683,0.3541,1412
64700416,16.0106,72.7411,7.1374,19.7418,0.3797,1317
64802816,16.4477,74.0186,7.566,18.2727,0.1428,1401
64905216,16.2955,73.2813,8.5156,18.0469,0.1563,1280
65007616,15.8501,72.7774,8.8215,18.0565,0.3446,1451
65110016,16.5811,73.7463,8.4808,17.4041,0.3687,1356
65212416,16.1176,72.734,9.4326,17.465,0.3685,1357
65314816,16.7396,73.9986,8.5734,17.2171,0.2108,1423
65417216,15.1719,70.7648,12.0086,17.0122,0.2144,1399
65519616,15.2277,70.7576,9.4697,19.3939,0.3788,1320
65622016,15.321,71.5262,10.6302,17.6917,0.1519,1317
65724416,16.1701,72.807,9.3567,17.2515,0.5848,1368
65826816,16.1142,72.419,7.7619,19.5177,0.3014,1327
65929216,15.8986,72.4719,6.5008,20.7865,0.2408,1246
